Loss_clean_graph,Loss_dirty_graph
14.949837684631348,14.874032974243164
14.602571487426758,15.14865779876709
14.490050315856934,15.263126373291016
14.55858039855957,15.02646255493164
14.771761894226074,15.390327453613281
14.124275207519531,15.062843322753906
15.50343132019043,15.599725723266602
14.807106018066406,14.303718566894531
14.60008716583252,14.98173999786377
14.892730712890625,14.535499572753906
14.556997299194336,15.164180755615234
14.871106147766113,15.130611419677734
15.011663436889648,15.14400863647461
15.024068832397461,15.1570463180542
15.174203872680664,15.119348526000977
14.903230667114258,15.256227493286133
14.142950057983398,14.42074966430664
13.932355880737305,15.54514217376709
15.08366584777832,15.436830520629883
14.978984832763672,15.251496315002441
14.965319633483887,14.955984115600586
14.592508316040039,14.483898162841797
14.42717456817627,15.101354598999023
14.821383476257324,14.934568405151367
14.31277847290039,15.754343032836914
14.176158905029297,15.054243087768555
15.085277557373047,15.501375198364258
15.91794204711914,14.825545310974121
14.81971263885498,14.991415023803711
15.091649055480957,15.094642639160156
14.693924903869629,15.335700035095215
14.16749382019043,15.320318222045898
14.193140983581543,15.084059715270996
14.757534980773926,15.541831016540527
14.613021850585938,14.836057662963867
14.8204984664917,15.741321563720703
16.458213806152344,14.777694702148438
15.259206771850586,15.496370315551758
15.09292984008789,15.578420639038086
14.721220016479492,14.991119384765625
14.232451438903809,16.144084930419922
14.660490036010742,15.492706298828125
14.408084869384766,14.750929832458496
15.242053031921387,14.858656883239746
15.093317031860352,14.95319652557373
14.599014282226562,14.67344856262207
15.113988876342773,15.418352127075195
14.851960182189941,15.428589820861816
14.94395923614502,15.542428970336914
14.440706253051758,15.157397270202637
14.675088882446289,15.037590980529785
14.515024185180664,15.012487411499023
14.5798921585083,15.4754638671875
14.616640090942383,15.817634582519531
14.637174606323242,14.787680625915527
15.042451858520508,15.731709480285645
15.398887634277344,15.019207954406738
15.533329010009766,15.15394401550293
14.581256866455078,15.645363807678223
14.676416397094727,15.715669631958008
15.03592300415039,15.40478801727295
15.436662673950195,15.130003929138184
14.777461051940918,15.282367706298828
14.75505256652832,14.867809295654297
15.143288612365723,15.419072151184082
14.618555068969727,14.941161155700684
14.347582817077637,14.880821228027344
15.799858093261719,14.775361061096191
15.175224304199219,14.941500663757324
14.631431579589844,15.08735466003418
14.719738006591797,14.895862579345703
14.898740768432617,14.742454528808594
15.036865234375,14.720206260681152
14.331239700317383,15.030073165893555
15.350085258483887,15.475881576538086
15.1500244140625,15.616690635681152
14.550345420837402,15.03011703491211
15.577924728393555,14.710405349731445
14.349828720092773,15.501383781433105
14.556901931762695,14.54309368133545
14.708078384399414,15.283291816711426
14.966899871826172,15.713094711303711
14.9461030960083,14.773154258728027
14.69606876373291,14.81092357635498
16.46017074584961,14.942460060119629
15.281947135925293,14.756497383117676
15.04818058013916,15.104704856872559
15.948530197143555,15.195196151733398
14.858658790588379,15.320587158203125
15.210041999816895,14.905414581298828
14.576871871948242,14.980463027954102
15.115280151367188,15.46664810180664
14.993087768554688,15.069025039672852
14.574981689453125,14.880941390991211
17.361448287963867,14.892374038696289
14.3978271484375,15.337037086486816
14.968780517578125,15.20786190032959
14.632389068603516,14.807644844055176
15.119209289550781,15.104740142822266
15.122272491455078,15.250758171081543
14.274145126342773,15.308412551879883
15.109283447265625,14.754776000976562
14.29818058013916,15.312686920166016
14.806465148925781,15.041553497314453
14.689026832580566,15.32974910736084
14.943561553955078,15.285344123840332
15.057047843933105,14.849859237670898
15.268085479736328,14.916675567626953
14.3908109664917,14.574965476989746
15.286870956420898,14.645164489746094
15.416921615600586,14.963370323181152
14.70910930633545,15.586009979248047
15.28276252746582,14.858320236206055
14.97903060913086,15.137149810791016
15.18210220336914,15.01156234741211
14.638599395751953,14.90365982055664
14.89173698425293,15.115869522094727
14.966218948364258,14.881552696228027
14.610174179077148,15.11563777923584
15.325891494750977,15.444755554199219
14.452683448791504,14.76467227935791
14.856889724731445,14.32978630065918
14.636458396911621,15.435056686401367
15.403711318969727,14.7825345993042
14.979860305786133,15.359224319458008
14.720643043518066,15.036323547363281
14.977418899536133,15.481263160705566
14.331621170043945,14.40861701965332
14.673332214355469,14.944703102111816
15.146868705749512,15.450235366821289
15.04362964630127,14.92837905883789
14.195367813110352,14.869659423828125
15.268707275390625,14.94609546661377
14.773391723632812,14.516460418701172
14.268020629882812,14.729755401611328
14.780954360961914,15.25015640258789
14.543437004089355,15.219343185424805
14.609837532043457,16.083585739135742
15.436376571655273,14.876145362854004
16.29684066772461,15.160035133361816
17.142276763916016,14.918096542358398
16.438833236694336,15.239680290222168
16.363174438476562,15.064626693725586
15.392391204833984,14.972735404968262
14.284616470336914,14.768216133117676
14.636950492858887,14.66208267211914
14.592212677001953,15.097071647644043
15.439916610717773,14.963001251220703
16.04965591430664,15.097278594970703
15.55386734008789,15.124061584472656
15.358236312866211,14.658147811889648
14.625115394592285,15.071403503417969
14.654708862304688,15.487955093383789
14.230497360229492,15.356964111328125
14.93154525756836,15.363690376281738
15.1203031539917,15.053850173950195
14.46211051940918,15.294986724853516
14.782232284545898,16.29439353942871
14.614806175231934,15.138954162597656
14.611906051635742,15.467222213745117
16.201814651489258,14.925233840942383
15.102167129516602,15.208271026611328
15.33467960357666,15.473620414733887
14.494735717773438,15.500829696655273
14.89586067199707,14.994979858398438
14.520427703857422,14.681171417236328
14.641597747802734,15.069276809692383
14.903643608093262,15.202373504638672
14.677440643310547,15.089228630065918
15.117386817932129,15.747546195983887
15.045660018920898,15.499024391174316
15.047947883605957,15.097223281860352
14.931294441223145,15.50216007232666
14.731003761291504,14.385509490966797
15.430578231811523,15.288033485412598
14.46596622467041,15.424646377563477
14.948234558105469,14.806100845336914
14.980097770690918,14.29480266571045
14.28891372680664,14.31294059753418
13.98104190826416,15.59429931640625
14.946203231811523,15.287942886352539
15.005643844604492,14.851356506347656
14.731950759887695,14.845877647399902
14.806285858154297,15.329334259033203
14.629837989807129,14.542566299438477
14.28843879699707,15.542675018310547
15.184276580810547,15.3117094039917
15.047086715698242,15.024301528930664
15.912315368652344,14.218649864196777
15.098797798156738,15.622421264648438
14.273059844970703,15.632097244262695
14.947742462158203,15.060931205749512
14.897833824157715,15.66987419128418
14.947566986083984,15.079071044921875
14.651874542236328,14.35516357421875
14.655341148376465,14.376659393310547
14.580886840820312,15.272483825683594
15.385578155517578,15.245659828186035
14.357427597045898,15.063172340393066
15.92933177947998,14.99981689453125
15.120622634887695,15.872438430786133
15.174270629882812,15.597049713134766
14.394948959350586,14.970437049865723
15.50843334197998,15.046004295349121
15.171162605285645,15.21474552154541
14.698708534240723,14.519319534301758
14.639211654663086,14.920028686523438
16.153972625732422,14.952590942382812
14.80156135559082,15.122855186462402
14.548796653747559,14.863570213317871
14.146692276000977,15.351888656616211
14.628312110900879,14.991972923278809
15.43696403503418,15.019034385681152
14.822807312011719,15.479265213012695
14.978948593139648,15.675029754638672
14.774778366088867,15.58479118347168
14.267061233520508,15.219354629516602
14.923089027404785,14.698674201965332
15.005573272705078,14.724835395812988
15.237171173095703,15.59292984008789
15.080240249633789,14.94218635559082
14.939554214477539,15.009264945983887
16.18500518798828,14.603516578674316
15.870573043823242,15.153696060180664
15.328941345214844,14.804065704345703
14.537948608398438,14.831377029418945
15.938007354736328,15.504905700683594
15.451565742492676,14.867504119873047
14.528358459472656,14.6829195022583
14.634926795959473,15.440688133239746
14.579429626464844,15.065322875976562
14.786785125732422,15.631072044372559
15.234007835388184,14.774444580078125
14.59675121307373,14.924524307250977
15.154914855957031,15.256163597106934
14.372873306274414,15.309067726135254
15.414095878601074,15.609964370727539
14.468981742858887,15.677488327026367
14.957441329956055,15.561258316040039
14.712552070617676,15.224874496459961
14.60889720916748,14.818146705627441
14.605714797973633,15.118698120117188
15.125225067138672,14.83473014831543
15.136736869812012,14.850212097167969
14.229782104492188,15.300962448120117
14.51544189453125,15.683446884155273
15.11842155456543,14.41051959991455
14.932515144348145,15.45754623413086
14.586406707763672,15.435623168945312
14.627256393432617,15.116207122802734
14.401615142822266,14.930218696594238
15.134790420532227,15.314876556396484
14.986991882324219,14.863645553588867
15.09715747833252,14.856583595275879
14.240232467651367,15.038378715515137
14.862586975097656,15.363356590270996
15.155403137207031,14.990156173706055
14.897939682006836,14.609369277954102
14.913469314575195,14.664976119995117
15.272218704223633,14.860542297363281
14.796804428100586,15.762735366821289
14.626306533813477,15.030143737792969
14.77609634399414,14.612706184387207
15.50433349609375,15.523370742797852
14.963550567626953,15.165706634521484
14.52993392944336,15.405206680297852
15.407218933105469,15.646308898925781
14.039609909057617,15.651993751525879
14.471088409423828,15.077228546142578
15.007883071899414,15.161378860473633
15.114792823791504,15.321687698364258
15.578489303588867,15.742321014404297
14.516876220703125,15.237606048583984
15.285676956176758,15.183979034423828
14.76268196105957,15.016706466674805
15.230072021484375,15.1405029296875
15.450087547302246,15.673062324523926
14.95029354095459,15.426342010498047
15.349620819091797,14.973222732543945
14.810636520385742,14.348928451538086
14.946406364440918,15.417661666870117
14.723733901977539,15.066991806030273
14.953004837036133,15.010675430297852
14.490442276000977,14.825511932373047
14.691274642944336,15.47607421875
14.367634773254395,15.392326354980469
15.024465560913086,15.52363395690918
14.784797668457031,15.013896942138672
14.72600269317627,15.219076156616211
14.741939544677734,14.55652904510498
14.950658798217773,15.558918952941895
14.566271781921387,17.090328216552734
15.091018676757812,15.541275978088379
15.400285720825195,15.167320251464844
14.934714317321777,15.097272872924805
14.309462547302246,15.318922996520996
14.921467781066895,14.973236083984375
14.689021110534668,14.920520782470703
16.56723976135254,15.13031005859375
14.569173812866211,14.311643600463867
15.150226593017578,15.004923820495605
14.357707977294922,15.473283767700195
14.818707466125488,15.635346412658691
14.772941589355469,15.148428916931152
14.548036575317383,15.562679290771484
15.62240219116211,14.892338752746582
15.181875228881836,15.50411605834961
14.045412063598633,14.798725128173828
14.895520210266113,15.205400466918945
15.17294692993164,15.069146156311035
14.681930541992188,15.29806137084961
14.938831329345703,14.645585060119629
14.19640827178955,14.934074401855469
14.600893020629883,14.979118347167969
14.797077178955078,14.973008155822754
15.156051635742188,15.66349983215332
15.03182315826416,14.716755867004395
14.968840599060059,15.483638763427734
16.041118621826172,15.363616943359375
14.269241333007812,15.023819923400879
16.412803649902344,14.923396110534668
14.661004066467285,15.009916305541992
14.869159698486328,15.509454727172852
14.859156608581543,14.6162691116333
15.388253211975098,15.740909576416016
14.718677520751953,14.952707290649414
15.050931930541992,14.681644439697266
17.104618072509766,14.926989555358887
15.374276161193848,15.493149757385254
14.498994827270508,15.337268829345703
15.150847434997559,14.993242263793945
14.850434303283691,15.415908813476562
14.243721008300781,14.691915512084961
14.205785751342773,15.423759460449219
14.53250789642334,15.433791160583496
14.663393020629883,15.156442642211914
15.11660385131836,15.274263381958008
15.07758617401123,15.025163650512695
15.316657066345215,15.449884414672852
15.328925132751465,15.74743938446045
14.806612968444824,15.355598449707031
14.19273567199707,15.569940567016602
15.076534271240234,14.928685188293457
14.577882766723633,14.859945297241211
14.81299114227295,15.46534538269043
14.955503463745117,15.717849731445312
14.444910049438477,14.628252029418945
15.206278800964355,14.876214027404785
14.875541687011719,15.579072952270508
14.879197120666504,15.061725616455078
14.517858505249023,15.429738998413086
16.57929039001465,15.09163761138916
14.984742164611816,16.01750946044922
14.545231819152832,15.296414375305176
14.598422050476074,14.436369895935059
14.656168937683105,15.133241653442383
15.09775161743164,14.527798652648926
14.88014030456543,15.391069412231445
15.154359817504883,14.623481750488281
15.339778900146484,15.146907806396484
16.43688201904297,15.382978439331055
14.95897388458252,15.55667781829834
15.34414291381836,15.412515640258789
14.846044540405273,14.913522720336914
15.15491008758545,14.89881706237793
14.369773864746094,14.602571487426758
14.417741775512695,15.336665153503418
14.246817588806152,14.837528228759766
15.030231475830078,15.237567901611328
15.49831771850586,15.459833145141602
14.895760536193848,14.761646270751953
16.10051727294922,15.240877151489258
15.042608261108398,14.862373352050781
15.098761558532715,15.65205192565918
14.388197898864746,15.193562507629395
15.026674270629883,15.529196739196777
15.537283897399902,15.350223541259766
14.474069595336914,14.845069885253906
14.644895553588867,15.75737190246582
14.933572769165039,14.855949401855469
14.275688171386719,15.000475883483887
14.54128646850586,15.100119590759277
14.615774154663086,15.434639930725098
14.955134391784668,14.880069732666016
14.702192306518555,14.897671699523926
14.664257049560547,14.948646545410156
14.934160232543945,15.101896286010742
15.201932907104492,15.212228775024414
14.628124237060547,15.30239200592041
14.502920150756836,15.434064865112305
14.626751899719238,15.573081016540527
14.822628021240234,15.335219383239746
15.185724258422852,15.078743934631348
14.363273620605469,16.061399459838867
15.050141334533691,14.66130256652832
14.725919723510742,14.916152000427246
15.10773754119873,14.769023895263672
14.316225051879883,15.863439559936523
15.087361335754395,15.0439453125
14.81093978881836,14.557656288146973
14.260139465332031,14.405829429626465
14.679874420166016,15.284662246704102
14.606355667114258,15.076225280761719
14.156698226928711,15.054147720336914
15.216218948364258,14.911064147949219
15.520890235900879,15.351503372192383
14.578234672546387,14.903449058532715
15.004537582397461,15.448169708251953
14.763591766357422,15.471179008483887
14.051199913024902,14.979412078857422
14.615888595581055,15.156335830688477
17.092174530029297,15.124909400939941
16.177780151367188,15.67535400390625
14.883807182312012,14.330972671508789
15.12027645111084,14.332810401916504
15.271808624267578,15.51744270324707
14.553387641906738,15.212455749511719
14.646206855773926,15.11744499206543
14.094391822814941,14.977193832397461
14.45339584350586,14.651741027832031
16.47591781616211,15.753512382507324
15.0540771484375,15.005167961120605
14.80457878112793,15.030071258544922
14.892712593078613,15.388069152832031
15.022489547729492,14.74779987335205
15.56231689453125,14.837761878967285
14.388550758361816,15.084470748901367
14.494163513183594,14.89615249633789
14.18034839630127,15.588676452636719
14.853464126586914,14.96168041229248
15.060724258422852,15.161697387695312
14.712175369262695,15.314220428466797
14.124319076538086,15.259490013122559
14.820682525634766,15.044134140014648
14.756217956542969,15.159065246582031
14.078411102294922,15.116283416748047
15.751211166381836,15.46312141418457
15.606245040893555,14.873333930969238
14.641610145568848,14.92840576171875
15.194072723388672,15.238865852355957
14.913552284240723,15.221158027648926
14.899348258972168,15.382912635803223
14.354789733886719,15.010217666625977
15.927534103393555,15.121549606323242
15.294504165649414,15.392035484313965
15.290271759033203,15.428418159484863
14.981832504272461,14.951685905456543
14.792695999145508,15.240967750549316
14.414316177368164,15.387593269348145
15.577970504760742,15.495786666870117
14.583093643188477,15.782449722290039
14.892595291137695,14.799405097961426
15.472067832946777,14.942663192749023
14.557893753051758,14.962529182434082
13.9614896774292,15.075031280517578
14.880815505981445,14.806239128112793
17.12078285217285,15.255675315856934
14.323871612548828,15.33217716217041
14.833560943603516,15.00467586517334
14.77172565460205,16.19774627685547
14.906109809875488,16.370567321777344
14.86491584777832,16.32544708251953
14.466068267822266,15.092403411865234
14.917588233947754,14.32166576385498
14.895318984985352,15.346200942993164
14.437067031860352,15.119154930114746
14.77823257446289,15.229135513305664
14.449714660644531,15.082427024841309
15.745118141174316,15.552342414855957
14.69148063659668,15.470707893371582
14.904666900634766,15.031978607177734
14.779085159301758,15.219649314880371
14.52079963684082,15.29299545288086
14.639631271362305,15.129475593566895
15.746697425842285,15.43384838104248
16.1683406829834,15.841426849365234
15.052932739257812,15.516769409179688
15.401947021484375,15.459036827087402
15.709127426147461,15.052451133728027
14.910250663757324,15.366668701171875
14.770225524902344,15.111140251159668
14.960057258605957,14.640100479125977
15.29908275604248,15.211246490478516
15.132143020629883,15.00112247467041
14.63284683227539,14.468035697937012
14.636642456054688,15.5430326461792
14.739412307739258,14.8129301071167
15.348847389221191,15.140703201293945
14.57644271850586,14.747408866882324
15.153510093688965,14.857644081115723
14.438971519470215,15.127299308776855
14.610101699829102,15.09019660949707
15.135791778564453,14.854593276977539
15.298320770263672,14.950521469116211
15.59901237487793,15.595075607299805
15.222343444824219,15.083967208862305
14.217512130737305,15.14503002166748
14.807636260986328,14.341135025024414
14.866276741027832,15.372976303100586
14.805305480957031,15.124303817749023
14.388692855834961,15.414996147155762
15.607698440551758,15.108002662658691
14.323921203613281,14.65274429321289
15.088491439819336,15.232698440551758
14.816728591918945,15.42554759979248
15.116381645202637,15.209883689880371
14.94876480102539,14.91054630279541
14.384062767028809,14.869364738464355
14.889333724975586,15.029518127441406
14.97513198852539,14.891138076782227
15.605972290039062,14.998727798461914
14.964054107666016,15.41649055480957
14.929998397827148,15.076469421386719
15.180632591247559,15.595467567443848
14.703352928161621,14.437955856323242
14.781580924987793,15.629685401916504
15.741206169128418,14.734299659729004
14.756343841552734,15.157963752746582
14.310110092163086,14.401329040527344
15.573084831237793,15.195704460144043
15.052019119262695,15.844545364379883
15.143653869628906,14.787036895751953
14.999757766723633,15.221410751342773
14.844306945800781,15.21204948425293
14.388589859008789,15.596383094787598
14.657440185546875,15.40853214263916
14.735397338867188,14.835342407226562
14.637897491455078,15.597869873046875
15.130339622497559,14.434883117675781
15.057376861572266,15.531291961669922
15.220083236694336,15.126204490661621
15.26712703704834,14.919753074645996
14.513274192810059,15.023909568786621
14.782039642333984,15.097088813781738
15.206324577331543,15.292428970336914
14.393789291381836,14.703495025634766
14.990857124328613,14.697087287902832
14.877351760864258,14.924209594726562
14.458086967468262,14.933027267456055
14.504764556884766,15.082283020019531
15.080465316772461,14.562652587890625
14.493754386901855,15.570497512817383
14.291094779968262,15.5272798538208
14.899735450744629,15.040050506591797
14.515852928161621,15.170095443725586
15.443473815917969,16.129638671875
15.556892395019531,15.39654541015625
15.278753280639648,15.091166496276855
14.734701156616211,14.941767692565918
14.34514331817627,15.196962356567383
14.983254432678223,15.0269775390625
14.943120002746582,14.934000968933105
14.604178428649902,15.457630157470703
14.705545425415039,15.249954223632812
15.3206787109375,15.107422828674316
15.020984649658203,15.115072250366211
14.888320922851562,15.018139839172363
15.174236297607422,15.16031551361084
15.001382827758789,15.122281074523926
14.938937187194824,15.389914512634277
14.775947570800781,15.355401992797852
15.144956588745117,15.162233352661133
14.651971817016602,14.987428665161133
14.496545791625977,15.22583293914795
14.35926628112793,15.151341438293457
14.659936904907227,15.804851531982422
14.258474349975586,15.448707580566406
14.843652725219727,15.118383407592773
14.742762565612793,15.292532920837402
15.033441543579102,14.714672088623047
14.279268264770508,14.850576400756836
14.829904556274414,15.096853256225586
14.19626235961914,15.191976547241211
14.161273002624512,14.830158233642578
15.073904037475586,15.283354759216309
14.386619567871094,15.288217544555664
15.35019588470459,15.24772834777832
15.543251991271973,14.682121276855469
14.641660690307617,15.721986770629883
15.247072219848633,15.257454872131348
14.674355506896973,15.381865501403809
14.13966178894043,15.199481010437012
15.099737167358398,14.685193061828613
14.663198471069336,15.138805389404297
15.153497695922852,15.341327667236328
14.556208610534668,15.04304313659668
14.690651893615723,15.575774192810059
14.442415237426758,15.759739875793457
14.892739295959473,15.30526065826416
14.92496395111084,15.446671485900879
14.249732971191406,14.553653717041016
15.694799423217773,15.452415466308594
14.204999923706055,14.763184547424316
14.252497673034668,15.609884262084961
14.712274551391602,14.607904434204102
15.163636207580566,15.183889389038086
15.70224666595459,15.711128234863281
14.875829696655273,15.560794830322266
14.479376792907715,15.324373245239258
14.386720657348633,15.18685531616211
15.406302452087402,14.497949600219727
14.929348945617676,15.442924499511719
14.959060668945312,15.203991889953613
14.49643325805664,15.581573486328125
14.397573471069336,15.101728439331055
14.795134544372559,15.053963661193848
14.583267211914062,14.840221405029297
15.18871021270752,14.903423309326172
14.505060195922852,15.365606307983398
14.541984558105469,15.303888320922852
14.813899993896484,14.856679916381836
15.381711959838867,14.945854187011719
14.40820026397705,15.148233413696289
15.085528373718262,15.722733497619629
14.82577133178711,15.179990768432617
14.617176055908203,14.913491249084473
14.709508895874023,14.98570442199707
15.273794174194336,15.606857299804688
14.690807342529297,14.60399055480957
14.533697128295898,14.825791358947754
14.151878356933594,15.195642471313477
15.136777877807617,15.598548889160156
15.582866668701172,15.518178939819336
14.54086971282959,15.427740097045898
14.843368530273438,14.988929748535156
15.61741828918457,14.638840675354004
14.617958068847656,15.049901008605957
14.481571197509766,14.458144187927246
15.023811340332031,15.679835319519043
15.147104263305664,15.141674041748047
15.283135414123535,14.745344161987305
15.122600555419922,15.268394470214844
14.558003425598145,15.511362075805664
14.447583198547363,15.674579620361328
14.158411026000977,15.398353576660156
14.609783172607422,15.55233097076416
15.2802734375,14.635013580322266
15.096543312072754,15.290321350097656
14.548418045043945,15.27392864227295
14.424575805664062,14.97857666015625
15.030485153198242,14.832743644714355
14.708357810974121,14.998954772949219
14.917513847351074,14.623367309570312
15.447998046875,15.427543640136719
14.903482437133789,14.984243392944336
14.880979537963867,15.152841567993164
14.465481758117676,15.259544372558594
15.4718656539917,14.830021858215332
14.630159378051758,15.641727447509766
14.45904541015625,15.218414306640625
14.946418762207031,14.86821460723877
14.26986312866211,14.974030494689941
14.879922866821289,15.370431900024414
14.66618537902832,15.368968963623047
15.046436309814453,14.393680572509766
15.12165641784668,15.054340362548828
15.522451400756836,16.130088806152344
14.667914390563965,14.356203079223633
15.297784805297852,16.151121139526367
14.35000991821289,14.916136741638184
14.41770076751709,15.21061897277832
15.747726440429688,15.547209739685059
14.937640190124512,15.399453163146973
14.357816696166992,14.837691307067871
15.295820236206055,15.315797805786133
14.966262817382812,14.477258682250977
